,Date,Site ID,Daily Mean PM2.5 Concentration,Units_PM2.5,Daily AQI Value_PM2.5,State,County,Site Latitude,Site Longitude,Daily Max 8-hour Ozone Concentration,Units_O3,Daily AQI Value_O3,Daily Max 1-hour NO2 Concentration,Units_NO2,Daily AQI Value_NO2,Daily Max 8-hour CO Concentration,Units_CO,Daily AQI Value_CO
39586,06/24/2025,60719004,13.5,ug/m3 LC,59.0,California,San Bernardino,34.1066780008763,-117.274063,0.062,ppm,74.0,17.5,ppb,16.0,0.2,ppm,2.0
39587,06/24/2025,60719010,5.1,ug/m3 LC,28.0,California,San Bernardino,34.1939253249244,-116.914063106369,,,,,,,,,
39588,06/24/2025,60730077,11.7,ug/m3 LC,56.0,California,San Diego,32.6509000008575,-116.365,,,,,,,,,
39589,06/24/2025,60731006,15.1,ug/m3 LC,62.0,California,San Diego,32.8423180008601,-116.768293,0.055,ppm,51.0,8.3,ppb,8.0,,,
39590,06/24/2025,60731008,12.1,ug/m3 LC,57.0,California,San Diego,33.217046,-117.396249,0.045,ppm,42.0,4.6,ppb,4.0,,,
39591,06/24/2025,60731014,24.7,ug/m3 LC,80.0,California,San Diego,32.578165,-116.921374,0.056,ppm,54.0,6.8,ppb,6.0,,,
39592,06/24/2025,60731016,15.7,ug/m3 LC,63.0,California,San Diego,32.8457090008602,-117.123964,0.046,ppm,43.0,8.3,ppb,8.0,,,
39593,06/24/2025,60731016,14.7,ug/m3 LC,61.0,California,San Diego,32.8457090008602,-117.123964,0.046,ppm,43.0,8.3,ppb,8.0,,,
39594,06/24/2025,60731017,15.9,ug/m3 LC,64.0,California,San Diego,32.985428,-117.082198,,,,15.7,ppb,14.0,0.5,ppm,6.0
39595,06/24/2025,60731022,13.4,ug/m3 LC,59.0,California,San Diego,32.7895650008594,-116.944308,0.052,ppm,48.0,4.6,ppb,4.0,0.2,ppm,2.0
39596,06/24/2025,60731022,15.1,ug/m3 LC,62.0,California,San Diego,32.7895650008594,-116.944308,0.052,ppm,48.0,4.6,ppb,4.0,0.2,ppm,2.0
39597,06/24/2025,60731025,21.8,ug/m3 LC,75.0,California,San Diego,32.552824,-117.047345,,,,10.3,ppb,9.0,0.4,ppm,5.0
39598,06/24/2025,60731026,19.7,ug/m3 LC,71.0,California,San Diego,32.7101770008584,-117.142665,0.045,ppm,42.0,9.4,ppb,8.0,,,
39599,06/24/2025,60731201,11.0,ug/m3 LC,55.0,California,San Diego,33.3625928342781,-117.090229999878,0.039,ppm,36.0,,,,,,
39600,06/24/2025,60739991,,,,California,San Diego,32.725189,-116.36441,0.069,ppm,97.0,,,,,,
39601,06/24/2025,60750005,2.8,ug/m3 LC,16.0,California,San Francisco,37.765946,-122.399044,0.024,ppm,22.0,,,,,,
39602,06/24/2025,60771003,5.5,ug/m3 LC,31.0,California,San Joaquin,37.961578,-121.281414,0.037,ppm,34.0,9.3,ppb,8.0,,,
39603,06/24/2025,60772010,3.7,ug/m3 LC,21.0,California,San Joaquin,37.793392,-121.247874,,,,,,,,,
39604,06/24/2025,60773005,4.5,ug/m3 LC,25.0,California,San Joaquin,37.682635,-121.442495,0.038,ppm,35.0,6.8,ppb,6.0,,,
39605,06/24/2025,60790005,,,,California,San Luis Obispo,35.614668,-120.656912,0.031,ppm,29.0,,,,,,
39606,06/24/2025,60792004,4.1,ug/m3 LC,23.0,California,San Luis Obispo,35.02083,-120.56388,,,,,,,,,
39607,06/24/2025,60792007,2.1,ug/m3 LC,12.0,California,San Luis Obispo,35.0467300008874,-120.58777,,,,,,,,,
39608,06/24/2025,60792020,6.4,ug/m3 LC,36.0,California,San Luis Obispo,35.2595015184308,-120.644719880058,,,,,,,,,
39609,06/24/2025,60793003,,,,California,San Luis Obispo,35.361589,-120.836819,0.029,ppm,27.0,,,,,,
39610,06/24/2025,60794002,,,,California,San Luis Obispo,35.03146,-120.50103,0.029,ppm,27.0,2.0,ppb,2.0,,,
39611,06/24/2025,60798002,-0.6,ug/m3 LC,0.0,California,San Luis Obispo,35.49453,-120.66617,0.03,ppm,28.0,3.0,ppb,3.0,,,
39612,06/24/2025,60798005,,,,California,San Luis Obispo,35.64368,-120.23135,0.046,ppm,43.0,,,,,,
39613,06/24/2025,60798006,,,,California,San Luis Obispo,35.35472,-120.04019,0.047,ppm,44.0,,,,,,
39614,06/24/2025,60811001,9.4,ug/m3 LC,52.0,California,San Mateo,37.482934,-122.20337,,,,,,,,,
39615,06/24/2025,60830011,8.0,ug/m3 LC,44.0,California,Santa Barbara,34.4277749961254,-119.691217778642,0.018,ppm,17.0,,,,,,
39616,06/24/2025,60831009,-0.1,ug/m3 LC,0.0,California,Santa Barbara,34.8906666667,-120.4328444444,0.026,ppm,24.0,,,,,,
39617,06/24/2025,60831013,,,,California,Santa Barbara,34.7253520008837,-120.428717,0.022,ppm,20.0,-0.3,ppb,0.0,,,
39618,06/24/2025,60831014,,,,California,Santa Barbara,34.5416600008816,-119.79146,0.036,ppm,33.0,1.1,ppb,1.0,,,
39619,06/24/2025,60831021,,,,California,Santa Barbara,34.40305200088,-119.457914,0.018,ppm,17.0,0.0,ppb,0.0,,,
39620,06/24/2025,60831025,,,,California,Santa Barbara,34.489740000881,-120.04692,0.033,ppm,31.0,1.0,ppb,1.0,0.2,ppm,2.0
39621,06/24/2025,60832004,3.6,ug/m3 LC,20.0,California,Santa Barbara,34.6378200008827,-120.4575,0.028,ppm,26.0,2.0,ppb,2.0,0.0,ppm,0.0
39622,06/24/2025,60832011,4.7,ug/m3 LC,26.0,California,Santa Barbara,34.4455100008805,-119.8284,0.034,ppm,31.0,,,,,,
39623,06/24/2025,60833001,2.3,ug/m3 LC,13.0,California,Santa Barbara,34.605819,-120.075069,0.031,ppm,29.0,,,,,,
39624,06/24/2025,60839001,4.8,ug/m3 LC,27.0,California,Santa Barbara,34.39424,-119.514721,,,,,,,,,
39625,06/24/2025,60850002,4.5,ug/m3 LC,25.0,California,Santa Clara,36.999571,-121.574684,0.03,ppm,28.0,,,,,,
39626,06/24/2025,60850005,7.4,ug/m3 LC,41.0,California,Santa Clara,37.348497,-121.894898,0.031,ppm,29.0,,,,,,
39627,06/24/2025,60850006,5.3,ug/m3 LC,29.0,California,Santa Clara,37.338135,-121.849783,,,,,,,,,
39628,06/24/2025,60851001,,,,California,Santa Clara,37.226862,-121.979675,0.031,ppm,29.0,,,,,,
39629,06/24/2025,60852006,,,,California,Santa Clara,37.079379,-121.600031,0.033,ppm,31.0,,,,,,
39630,06/24/2025,60870007,2.0,ug/m3 LC,11.0,California,Santa Cruz,36.983320000907,-121.98822,0.029,ppm,27.0,,,,,,
39631,06/24/2025,60871005,3.0,ug/m3 LC,17.0,California,Santa Cruz,37.0631500009077,-122.083092,,,,,,,,,
39632,06/24/2025,60890004,4.4,ug/m3 LC,24.0,California,Shasta,40.550130000932,-122.38092,0.046,ppm,43.0,,,,,,
39633,06/24/2025,60890009,,,,California,Shasta,40.6892525425033,-122.402194175431,0.048,ppm,44.0,,,,,,
39634,06/24/2025,60893003,2.5,ug/m3 LC,14.0,California,Shasta,40.53999,-121.57646,,,,,,,,,
39635,06/24/2025,60930005,2.8,ug/m3 LC,16.0,California,Siskiyou,41.711824509,-121.50999312,,,,,,,,,
39636,06/24/2025,60932001,4.2,ug/m3 LC,23.0,California,Siskiyou,41.726892,-122.633579,0.036,ppm,33.0,,,,,,
39637,06/24/2025,60932001,4.2,ug/m3 LC,23.0,California,Siskiyou,41.726892,-122.633579,0.036,ppm,33.0,,,,,,
39638,06/24/2025,60950004,5.0,ug/m3 LC,28.0,California,Solano,38.102507,-122.237976,0.03,ppm,28.0,,,,,,
39639,06/24/2025,60950005,,,,California,Solano,38.227066,-122.075624,0.028,ppm,26.0,,,,,,
39640,06/24/2025,60953003,,,,California,Solano,38.35655,-121.94986,0.032,ppm,30.0,,,,,,
39641,06/24/2025,60970004,1.2,ug/m3 LC,7.0,California,Sonoma,38.403765,-122.818294,0.024,ppm,22.0,,,,,,
39642,06/24/2025,60990005,3.9,ug/m3 LC,22.0,California,Stanislaus,37.642165,-120.994212,0.044,ppm,41.0,,,,0.1,ppm,1.0
39643,06/24/2025,60990005,5.6,ug/m3 LC,31.0,California,Stanislaus,37.642165,-120.994212,0.044,ppm,41.0,,,,0.1,ppm,1.0
39644,06/24/2025,60990006,4.3,ug/m3 LC,24.0,California,Stanislaus,37.488317,-120.836008,0.051,ppm,47.0,6.4,ppb,6.0,,,
39645,06/24/2025,61010003,5.0,ug/m3 LC,28.0,California,Sutter,39.1387725442464,-121.618548986224,0.041,ppm,38.0,5.0,ppb,5.0,,,
39646,06/24/2025,61010003,7.2,ug/m3 LC,40.0,California,Sutter,39.1387725442464,-121.618548986224,0.041,ppm,38.0,5.0,ppb,5.0,,,
39647,06/24/2025,61010004,,,,California,Sutter,39.2055720009243,-121.820362,0.057,ppm,58.0,,,,,,
39648,06/24/2025,61030004,,,,California,Tehama,40.262072,-122.092766,0.047,ppm,44.0,,,,,,
39649,06/24/2025,61030007,4.6,ug/m3 LC,26.0,California,Tehama,40.17093,-122.25556,0.046,ppm,43.0,,,,,,
39650,06/24/2025,61059000,3.0,ug/m3 LC,17.0,California,Trinity,40.7862473556073,-122.805706652049,,,,,,,,,
39651,06/24/2025,61070009,6.6,ug/m3 LC,37.0,California,Tulare,36.48947,-118.82915,0.061,ppm,71.0,,,,,,
39652,06/24/2025,61071001,7.6,ug/m3 LC,42.0,California,Tulare,36.498834948,-118.824821113,,,,,,,,,
39653,06/24/2025,61072003,11.0,ug/m3 LC,55.0,California,Tulare,36.30815,-119.3129,0.062,ppm,74.0,14.4,ppb,13.0,,,
39654,06/24/2025,61072003,9.9,ug/m3 LC,52.0,California,Tulare,36.30815,-119.3129,0.062,ppm,74.0,14.4,ppb,13.0,,,
39655,06/24/2025,61072010,8.8,ug/m3 LC,49.0,California,Tulare,36.0318310008979,-119.055018,0.063,ppm,77.0,,,,,,
39656,06/24/2025,61090005,,,,California,Tuolumne,37.98178,-120.378551,0.048,ppm,44.0,,,,,,
39657,06/24/2025,61110007,7.7,ug/m3 LC,43.0,California,Ventura,34.210169,-118.870509,0.041,ppm,38.0,,,,,,
39658,06/24/2025,61110009,6.4,ug/m3 LC,36.0,California,Ventura,34.404281,-118.80998,0.044,ppm,41.0,,,,,,
39659,06/24/2025,61111004,5.8,ug/m3 LC,32.0,California,Ventura,34.44806,-119.2313,0.04,ppm,37.0,,,,,,
39660,06/24/2025,61112002,9.4,ug/m3 LC,52.0,California,Ventura,34.276316,-118.683685,0.045,ppm,42.0,6.0,ppb,6.0,,,
39661,06/24/2025,61112002,8.9,ug/m3 LC,49.0,California,Ventura,34.276316,-118.683685,0.045,ppm,42.0,6.0,ppb,6.0,,,
39662,06/24/2025,61113001,7.4,ug/m3 LC,41.0,California,Ventura,34.25239,-119.143182,0.037,ppm,34.0,3.0,ppb,3.0,,,
39663,06/24/2025,61130004,5.8,ug/m3 LC,32.0,California,Yolo,38.53445,-121.7734,0.034,ppm,31.0,4.0,ppb,4.0,,,
39664,06/24/2025,61131003,6.5,ug/m3 LC,36.0,California,Yolo,38.66121,-121.73269,0.044,ppm,41.0,,,,,,
39665,06/24/2025,61131003,6.5,ug/m3 LC,36.0,California,Yolo,38.66121,-121.73269,0.044,ppm,41.0,,,,,,
39666,06/25/2025,60010009,4.7,ug/m3 LC,26.0,California,Alameda,37.743065,-122.169935,0.028,ppm,26.0,,,,,,
39667,06/25/2025,60010011,5.4,ug/m3 LC,30.0,California,Alameda,37.814781,-122.282347,,,,,,,,,
39668,06/25/2025,60010012,5.7,ug/m3 LC,32.0,California,Alameda,37.793624,-122.263376,,,,,,,,,
39669,06/25/2025,60010013,7.3,ug/m3 LC,41.0,California,Alameda,37.8647670009145,-122.302741,0.022,ppm,20.0,,,,,,
39670,06/25/2025,60010015,4.6,ug/m3 LC,26.0,California,Alameda,37.7012220009132,-121.903019,,,,,,,,,
39671,06/25/2025,60010016,3.6,ug/m3 LC,20.0,California,Alameda,37.68975,-121.77155,0.038,ppm,35.0,,,,,,
39672,06/25/2025,60012001,,,,California,Alameda,37.654456,-122.031547,0.032,ppm,30.0,,,,,,
39673,06/25/2025,60050002,,,,California,Amador,38.342606,-120.764426,0.058,ppm,61.0,,,,,,
39674,06/25/2025,60070008,6.8,ug/m3 LC,38.0,California,Butte,39.76168,-121.84047,0.049,ppm,45.0,4.9,ppb,4.0,,,
39675,06/25/2025,60072003,4.7,ug/m3 LC,26.0,California,Butte,39.75786,-121.60791,0.053,ppm,49.0,,,,,,
39676,06/25/2025,60074001,4.9,ug/m3 LC,27.0,California,Butte,39.327563,-121.668811,,,,,,,,,
39677,06/25/2025,60090001,4.6,ug/m3 LC,26.0,California,Calaveras,38.20185,-120.680277,0.06,ppm,67.0,,,,,,
39678,06/25/2025,60110007,3.2,ug/m3 LC,18.0,California,Colusa,39.0212210009231,-122.281803,,,,,,,,,
39679,06/25/2025,60111002,4.7,ug/m3 LC,26.0,California,Colusa,39.18919,-121.99887,0.047,ppm,44.0,,,,,,
39680,06/25/2025,60130002,3.2,ug/m3 LC,18.0,California,Contra Costa,37.936013,-122.026154,0.035,ppm,32.0,,,,,,
39681,06/25/2025,60131002,,,,California,Contra Costa,38.006311,-121.641918,0.041,ppm,38.0,,,,,,
39682,06/25/2025,60131004,4.6,ug/m3 LC,26.0,California,Contra Costa,37.9604,-122.356811,,,,,,,,,
39683,06/25/2025,60150007,3.4,ug/m3 LC,19.0,California,Del Norte,41.7561300009374,-124.20347,,,,,,,,,
39684,06/25/2025,60170020,,,,California,El Dorado,38.8909406523369,-121.003373318606,0.062,ppm,74.0,,,,,,
39685,06/25/2025,60172004,,,,California,El Dorado,38.73196,-120.81162,0.057,ppm,58.0,,,,,,
39686,06/25/2025,60190007,,,,California,Fresno,36.705474,-119.741332,0.058,ppm,61.0,15.5,ppb,14.0,,,
39687,06/25/2025,60190011,6.3,ug/m3 LC,35.0,California,Fresno,36.78538,-119.77321,0.053,ppm,49.0,6.4,ppb,6.0,0.2,ppm,2.0
39688,06/25/2025,60190242,,,,California,Fresno,36.841592,-119.874739,0.057,ppm,58.0,10.1,ppb,9.0,,,
39689,06/25/2025,60190500,4.8,ug/m3 LC,27.0,California,Fresno,36.9851185574381,-119.658339349936,0.06,ppm,67.0,,,,,,
39690,06/25/2025,60192008,6.0,ug/m3 LC,33.0,California,Fresno,36.198672,-120.101096,,,,,,,,,
39691,06/25/2025,60192009,6.1,ug/m3 LC,34.0,California,Fresno,36.6342250009037,-120.382331,0.056,ppm,54.0,,,,,,
39692,06/25/2025,60192016,7.7,ug/m3 LC,43.0,California,Fresno,36.710833,-119.7775,,,,22.4,ppb,21.0,0.4,ppm,5.0
39693,06/25/2025,60194001,,,,California,Fresno,36.597442,-119.503659,0.064,ppm,80.0,14.0,ppb,13.0,,,
39694,06/25/2025,60195001,5.9,ug/m3 LC,33.0,California,Fresno,36.819449,-119.716433,0.059,ppm,64.0,7.9,ppb,7.0,0.2,ppm,2.0
39695,06/25/2025,60195025,4.9,ug/m3 LC,27.0,California,Fresno,36.72639,-119.733,,,,,,,,,
39696,06/25/2025,60210003,6.4,ug/m3 LC,36.0,California,Glenn,39.53387,-122.190834,0.044,ppm,41.0,,,,,,
39697,06/25/2025,60230006,6.3,ug/m3 LC,35.0,California,Humboldt,41.0471169849594,-123.67523342371,,,,,,,,,
39698,06/25/2025,60231004,,,,California,Humboldt,40.7767800009332,-124.17949,0.024,ppm,22.0,,,,,,
39699,06/25/2025,60250005,13.8,ug/m3 LC,60.0,California,Imperial,32.67618,-115.48307,0.069,ppm,97.0,25.5,ppb,24.0,,,
39700,06/25/2025,60250007,14.0,ug/m3 LC,60.0,California,Imperial,32.97833,-115.53917,,,,,,,,,
39701,06/25/2025,60251003,14.2,ug/m3 LC,61.0,California,Imperial,32.79222,-115.56306,0.078,ppm,126.0,15.4,ppb,14.0,,,
39702,06/25/2025,60254003,,,,California,Imperial,33.0325,-115.62361,0.072,ppm,105.0,,,,,,
39703,06/25/2025,60254004,,,,California,Imperial,33.213611,-115.54528,0.066,ppm,87.0,,,,,,
39704,06/25/2025,60270002,4.7,ug/m3 LC,26.0,California,Inyo,37.360684,-118.330783,0.053,ppm,49.0,,,,0.1,ppm,1.0
39705,06/25/2025,60270101,,,,California,Inyo,36.508611,-116.847778,0.065,ppm,84.0,,,,,,
39706,06/25/2025,60271003,7.7,ug/m3 LC,43.0,California,Inyo,36.487823,-117.871036,,,,,,,,,
39707,06/25/2025,60271018,5.5,ug/m3 LC,31.0,California,Inyo,36.5955560009034,-118.049167,,,,,,,,,
39708,06/25/2025,60271023,6.0,ug/m3 LC,33.0,California,Inyo,37.3621369693511,-118.417477920338,,,,,,,,,
39709,06/25/2025,60271033,5.4,ug/m3 LC,30.0,California,Inyo,37.155494,-118.293547,,,,,,,,,
39710,06/25/2025,60290007,,,,California,Kern,35.345607,-118.851825,0.072,ppm,105.0,,,,,,
39711,06/25/2025,60290008,,,,California,Kern,35.051454,-119.40262,0.06,ppm,67.0,,,,,,
39712,06/25/2025,60290010,13.4,ug/m3 LC,59.0,California,Kern,35.385574,-119.015009,,,,,,,,,
39713,06/25/2025,60290014,8.7,ug/m3 LC,48.0,California,Kern,35.356615,-119.062613,0.062,ppm,74.0,20.5,ppb,19.0,,,
39714,06/25/2025,60290014,8.9,ug/m3 LC,49.0,California,Kern,35.356615,-119.062613,0.062,ppm,74.0,20.5,ppb,19.0,,,
39715,06/25/2025,60290018,5.2,ug/m3 LC,29.0,California,Kern,35.6429431008838,-117.715066487047,,,,,,,,,
39716,06/25/2025,60290020,8.3,ug/m3 LC,46.0,California,Kern,35.04944,-118.18893,0.069,ppm,97.0,,,,,,
39717,06/25/2025,60290232,,,,California,Kern,35.438035,-119.016787,0.056,ppm,54.0,,,,,,
39718,06/25/2025,60292009,5.3,ug/m3 LC,29.0,California,Kern,34.841567,-118.860588,,,,,,,,,
39719,06/25/2025,60292012,,,,California,Kern,35.331612,-118.999961,0.063,ppm,77.0,23.4,ppb,22.0,0.3,ppm,3.0
39720,06/25/2025,60292019,,,,California,Kern,35.376952780891,-119.04388889,,,,28.0,ppb,26.0,,,
39721,06/25/2025,60295002,,,,California,Kern,35.23918,-118.78863,0.063,ppm,77.0,,,,,,
39722,06/25/2025,60296001,,,,California,Kern,35.5035870931035,-119.272606218402,0.056,ppm,54.0,,,,,,
39723,06/25/2025,60310004,9.3,ug/m3 LC,51.0,California,Kings,36.102244,-119.56565,,,,,,,,,
39724,06/25/2025,60311004,7.5,ug/m3 LC,42.0,California,Kings,36.31567,-119.643447,0.058,ppm,61.0,8.6,ppb,8.0,,,
39725,06/25/2025,60333002,,,,California,Lake,39.0189300009231,-122.91333,0.037,ppm,34.0,,,,,,
39726,06/25/2025,60370016,12.5,ug/m3 LC,57.0,California,Los Angeles,34.14435,-117.85036,0.071,ppm,101.0,10.7,ppb,9.0,0.3,ppm,3.0
39727,06/25/2025,60370113,,,,California,Los Angeles,34.05111,-118.45636,0.046,ppm,43.0,8.5,ppb,8.0,,,
39728,06/25/2025,60371103,11.0,ug/m3 LC,55.0,California,Los Angeles,34.0665900008759,-118.22688,0.055,ppm,51.0,17.9,ppb,16.0,0.3,ppm,3.0
39729,06/25/2025,60371103,11.0,ug/m3 LC,55.0,California,Los Angeles,34.0665900008759,-118.22688,0.055,ppm,51.0,16.5,ppb,15.0,0.3,ppm,3.0
39730,06/25/2025,60371103,11.1,ug/m3 LC,55.0,California,Los Angeles,34.0665900008759,-118.22688,0.055,ppm,51.0,17.9,ppb,16.0,0.3,ppm,3.0
39731,06/25/2025,60371103,11.1,ug/m3 LC,55.0,California,Los Angeles,34.0665900008759,-118.22688,0.055,ppm,51.0,16.5,ppb,15.0,0.3,ppm,3.0
39732,06/25/2025,60371201,10.8,ug/m3 LC,54.0,California,Los Angeles,34.19925,-118.53276,0.063,ppm,77.0,7.5,ppb,7.0,0.2,ppm,2.0
39733,06/25/2025,60371302,10.3,ug/m3 LC,53.0,California,Los Angeles,33.9013890008739,-118.205,0.046,ppm,43.0,8.9,ppb,8.0,0.1,ppm,1.0
39734,06/25/2025,60371302,10.7,ug/m3 LC,54.0,California,Los Angeles,33.9013890008739,-118.205,0.046,ppm,43.0,8.9,ppb,8.0,0.1,ppm,1.0
39735,06/25/2025,60371602,,,,California,Los Angeles,34.0102900008752,-118.0685,0.056,ppm,54.0,16.5,ppb,15.0,0.2,ppm,2.0
39736,06/25/2025,60371701,,,,California,Los Angeles,34.06703,-117.7514,0.071,ppm,101.0,18.0,ppb,17.0,0.3,ppm,3.0
39737,06/25/2025,60372005,,,,California,Los Angeles,34.1326,-118.1272,0.066,ppm,87.0,11.9,ppb,10.0,0.3,ppm,3.0
39738,06/25/2025,60374008,10.9,ug/m3 LC,54.0,California,Los Angeles,33.8596620008734,-118.200707,,,,22.1,ppb,21.0,,,
39739,06/25/2025,60374008,12.1,ug/m3 LC,57.0,California,Los Angeles,33.8596620008734,-118.200707,,,,22.1,ppb,21.0,,,
39740,06/25/2025,60374009,10.1,ug/m3 LC,53.0,California,Los Angeles,33.7937130008725,-118.171019,0.047,ppm,44.0,5.6,ppb,5.0,,,
39741,06/25/2025,60374010,11.2,ug/m3 LC,55.0,California,Los Angeles,34.1819770008773,-118.363036,0.058,ppm,61.0,9.2,ppb,8.0,,,
39742,06/25/2025,60376012,12.0,ug/m3 LC,56.0,California,Los Angeles,34.38344,-118.5284,0.078,ppm,126.0,15.7,ppb,14.0,0.2,ppm,2.0
39743,06/25/2025,60379035,5.4,ug/m3 LC,30.0,California,Los Angeles,34.725389,-118.178601,0.07,ppm,100.0,13.5,ppb,12.0,,,
39744,06/25/2025,60390004,,,,California,Madera,36.867125,-120.010158,0.055,ppm,51.0,6.8,ppb,6.0,,,
39745,06/25/2025,60392010,6.7,ug/m3 LC,37.0,California,Madera,36.953256,-120.034203,0.06,ppm,67.0,,,,,,
39746,06/25/2025,60410001,3.0,ug/m3 LC,17.0,California,Marin,37.97231,-122.520004,0.022,ppm,20.0,,,,,,
39747,06/25/2025,60430003,,,,California,Mariposa,37.71325,-119.7062,0.053,ppm,49.0,,,,,,
39748,06/25/2025,60430006,,,,California,Mariposa,37.54377,-119.83957,0.045,ppm,42.0,,,,,,
39749,06/25/2025,60450006,6.7,ug/m3 LC,37.0,California,Mendocino,39.15047,-123.20655,,,,,,,,,
39750,06/25/2025,60450011,,,,California,Mendocino,39.1252758,-123.2024482,0.034,ppm,31.0,,,,,,
39751,06/25/2025,60452003,5.7,ug/m3 LC,32.0,California,Mendocino,39.39861,-123.35872,,,,,,,,,
39752,06/25/2025,60472024,4.1,ug/m3 LC,23.0,California,Merced,37.289732,-120.429718,0.063,ppm,77.0,,,,,,
39753,06/25/2025,60472510,3.8,ug/m3 LC,21.0,California,Merced,37.30832,-120.480456,,,,,,,,,
39754,06/25/2025,60510005,3.4,ug/m3 LC,19.0,California,Mono,37.962069,-119.120278,,,,,,,,,
39755,06/25/2025,60530002,0.9,ug/m3 LC,5.0,California,Monterey,36.4818700009023,-121.73333,0.026,ppm,24.0,,,,,,
39756,06/25/2025,60530008,4.3,ug/m3 LC,24.0,California,Monterey,36.2092860008996,-121.126371,0.033,ppm,31.0,,,,,,
39757,06/25/2025,60531003,4.3,ug/m3 LC,24.0,California,Monterey,36.6942610009043,-121.623271,0.028,ppm,26.0,5.0,ppb,5.0,0.2,ppm,2.0
39758,06/25/2025,60570005,5.5,ug/m3 LC,31.0,California,Nevada,39.2334770009245,-121.055608,0.06,ppm,67.0,,,,,,
39759,06/25/2025,60571001,4.6,ug/m3 LC,26.0,California,Nevada,39.3278300009251,-120.184592,,,,,,,,,
39760,06/25/2025,60590007,10.7,ug/m3 LC,54.0,California,Orange,33.83062,-117.93845,0.049,ppm,45.0,7.4,ppb,7.0,0.2,ppm,2.0
39761,06/25/2025,60590007,12.4,ug/m3 LC,57.0,California,Orange,33.83062,-117.93845,0.049,ppm,45.0,7.4,ppb,7.0,0.2,ppm,2.0
39762,06/25/2025,60590008,,,,California,Orange,33.819305,-117.918759,,,,20.2,ppb,19.0,0.5,ppm,6.0
39763,06/25/2025,60595001,,,,California,Orange,33.92513,-117.95264,0.056,ppm,54.0,9.4,ppb,8.0,0.1,ppm,1.0
39764,06/25/2025,60610003,8.2,ug/m3 LC,46.0,California,Placer,38.93568,-121.09959,0.066,ppm,87.0,,,,,,
39765,06/25/2025,60610004,4.6,ug/m3 LC,26.0,California,Placer,39.100174496,-120.953831711,0.06,ppm,67.0,,,,,,
39766,06/25/2025,60610006,8.4,ug/m3 LC,47.0,California,Placer,38.74643,-121.26498,0.066,ppm,87.0,4.0,ppb,4.0,,,
39767,06/25/2025,60611004,5.9,ug/m3 LC,33.0,California,Placer,39.1660166666667,-120.148833333333,0.051,ppm,47.0,,,,,,
39768,06/25/2025,60612003,5.9,ug/m3 LC,33.0,California,Placer,38.867937000922,-121.338353,0.051,ppm,47.0,,,,,,
39769,06/25/2025,60631007,3.6,ug/m3 LC,20.0,California,Plumas,40.3096440009309,-121.227848,,,,,,,,,
39770,06/25/2025,60631010,4.0,ug/m3 LC,22.0,California,Plumas,39.81336,-120.47069,,,,,,,,,
39771,06/25/2025,60650009,9.1,ug/m3 LC,51.0,California,Riverside,33.4478670008682,-117.088649,0.051,ppm,47.0,,,,,,
39772,06/25/2025,60650010,,,,California,Riverside,33.747236000872,-115.820124,0.063,ppm,77.0,,,,,,
39773,06/25/2025,60650012,11.8,ug/m3 LC,56.0,California,Riverside,33.92086,-116.85841,0.087,ppm,154.0,16.4,ppb,15.0,,,
39774,06/25/2025,60650016,11.2,ug/m3 LC,55.0,California,Riverside,33.5830180008699,-117.072202,0.05,ppm,46.0,,,,,,
39775,06/25/2025,60650500,12.8,ug/m3 LC,58.0,California,Riverside,33.7196900008716,-116.1897,,,,,,,,,
39776,06/25/2025,60651016,13.9,ug/m3 LC,60.0,California,Riverside,33.9447129,-116.830074,0.088,ppm,156.0,,,,,,
39777,06/25/2025,60652007,10.3,ug/m3 LC,53.0,California,Riverside,33.72537,-116.206842,0.07,ppm,100.0,,,,,,
39778,06/25/2025,60655001,,,,California,Riverside,33.85275,-116.54101,0.077,ppm,122.0,9.4,ppb,8.0,0.3,ppm,3.0
39779,06/25/2025,60658001,11.9,ug/m3 LC,56.0,California,Riverside,33.9995800008751,-117.41601,0.076,ppm,119.0,,,,0.2,ppm,2.0
39780,06/25/2025,60658001,11.9,ug/m3 LC,56.0,California,Riverside,33.9995800008751,-117.41601,0.076,ppm,119.0,,,,0.2,ppm,2.0
39781,06/25/2025,60658001,14.1,ug/m3 LC,60.0,California,Riverside,33.9995800008751,-117.41601,0.076,ppm,119.0,,,,0.2,ppm,2.0
39782,06/25/2025,60658001,14.1,ug/m3 LC,60.0,California,Riverside,33.9995800008751,-117.41601,0.076,ppm,119.0,,,,0.2,ppm,2.0
39783,06/25/2025,60658005,12.2,ug/m3 LC,57.0,California,Riverside,33.996360000875,-117.4924,0.07,ppm,100.0,10.1,ppb,9.0,0.2,ppm,2.0
39784,06/25/2025,60658005,14.9,ug/m3 LC,62.0,California,Riverside,33.996360000875,-117.4924,0.07,ppm,100.0,10.1,ppb,9.0,0.2,ppm,2.0
39785,06/25/2025,60659001,11.7,ug/m3 LC,56.0,California,Riverside,33.67649,-117.33098,0.074,ppm,112.0,4.4,ppb,4.0,0.2,ppm,2.0
39786,06/25/2025,60659003,,,,California,Riverside,33.61235,-114.60209,0.061,ppm,71.0,,,,,,
39787,06/25/2025,60670006,5.1,ug/m3 LC,28.0,California,Sacramento,38.6137790009202,-121.368014,0.054,ppm,50.0,,,,,,
