,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,diff,isFire,fire_cat,geometry,index_right,poly_IncidentName,poly_GISAcres,attr_FireCause,attr_POOState,attr_FireOutDateTime,attr_POOCounty,attr_FireDiscoveryDateTime,attr_ICS209RptForTimePeriodFrom,attr_ContainmentDateTime,in_named_fire,endFire
32217,32217,32217,32217,32217,32217,32217,32217,32217,36.93446,-118.97844,298.63,0.54,0.42,2025-09-04,1008,N20,VIIRS,n,2,285.15,1.11,N,0,13.480000000000018,1,0,POINT (-118.97844 36.93446),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32219,32219,32219,32219,32219,32219,32219,32219,32219,36.94751,-119.06236,328.4,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,287.27,4.37,N,0,41.129999999999995,1,0,POINT (-119.06236 36.94751),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32220,32220,32220,32220,32220,32220,32220,32220,32220,36.9296,-118.97426,305.21,0.54,0.42,2025-09-04,1008,N20,VIIRS,n,2,284.5,1.17,N,0,20.70999999999998,1,0,POINT (-118.97426 36.9296),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32221,32221,32221,32221,32221,32221,32221,32221,32221,36.95531,-119.12029,316.74,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,290.29,1.54,N,0,26.44999999999999,1,0,POINT (-119.12029 36.95531),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32222,32222,32222,32222,32222,32222,32222,32222,32222,36.95432,-119.11541,301.64,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,290.62,1.54,N,0,11.019999999999982,1,0,POINT (-119.11541 36.95432),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32223,32223,32223,32223,32223,32223,32223,32223,32223,36.92584,-118.97547,306.55,0.54,0.42,2025-09-04,1008,N20,VIIRS,n,2,285.75,1.17,N,0,20.80000000000001,1,0,POINT (-118.97547 36.92584),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32224,32224,32224,32224,32224,32224,32224,32224,32224,36.95159,-119.12161,341.04,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,310.54,22.96,N,0,30.5,1,1,POINT (-119.12161 36.95159),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32225,32225,32225,32225,32225,32225,32225,32225,32225,36.9506,-119.11674,328.32,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,292.94,22.96,N,0,35.379999999999995,1,1,POINT (-119.11674 36.9506),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32226,32226,32226,32226,32226,32226,32226,32226,32226,36.94959,-119.11179,331.7,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,291.05,8.8,N,0,40.64999999999998,1,1,POINT (-119.11179 36.94959),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32227,32227,32227,32227,32227,32227,32227,32227,32227,36.94432,-119.08582,311.29,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,287.76,6.35,N,0,23.53000000000003,1,1,POINT (-119.08582 36.94432),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32228,32228,32228,32228,32228,32228,32228,32228,32228,36.94215,-119.0752,317.46,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,287.1,2.83,N,0,30.359999999999957,1,0,POINT (-119.0752 36.94215),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32229,32229,32229,32229,32229,32229,32229,32229,32229,36.92313,-118.98186,304.61,0.54,0.42,2025-09-04,1008,N20,VIIRS,n,2,286.28,4.47,N,0,18.33000000000004,1,0,POINT (-118.98186 36.92313),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32230,32230,32230,32230,32230,32230,32230,32230,32230,36.94784,-119.12272,344.13,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,296.32,22.96,N,0,47.81,1,1,POINT (-119.12272 36.94784),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32231,32231,32231,32231,32231,32231,32231,32231,32231,36.94587,-119.11304,341.75,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,292.67,8.8,N,0,49.079999999999984,1,1,POINT (-119.11304 36.94587),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32232,32232,32232,32232,32232,32232,32232,32232,32232,36.94265,-119.09724,328.47,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,290.61,11.52,N,0,37.860000000000014,1,1,POINT (-119.09724 36.94265),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32233,32233,32233,32233,32233,32233,32233,32233,32233,36.94159,-119.09204,341.72,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,295.01,6.35,N,0,46.710000000000036,1,1,POINT (-119.09204 36.94159),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32234,32234,32234,32234,32234,32234,32234,32234,32234,36.94054,-119.08689,322.06,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,287.85,6.35,N,0,34.20999999999998,1,1,POINT (-119.08689 36.94054),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32235,32235,32235,32235,32235,32235,32235,32235,32235,36.91936,-118.98299,336.51,0.54,0.42,2025-09-04,1008,N20,VIIRS,n,2,288.22,4.47,N,0,48.289999999999964,1,0,POINT (-118.98299 36.91936),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32236,32236,32236,32236,32236,32236,32236,32236,32236,36.91827,-118.97766,338.36,0.54,0.42,2025-09-04,1008,N20,VIIRS,n,2,291.28,12.18,N,0,47.08000000000004,1,1,POINT (-118.97766 36.91827),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32237,32237,32237,32237,32237,32237,32237,32237,32237,36.94687,-119.11795,305.23,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,290.7,22.96,N,0,14.53000000000003,1,1,POINT (-119.11795 36.94687),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32238,32238,32238,32238,32238,32238,32238,32238,32238,36.94403,-119.12355,334.08,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,295.52,2.9,N,0,38.56,1,0,POINT (-119.12355 36.94403),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32239,32239,32239,32239,32239,32239,32239,32239,32239,36.93783,-119.09313,349.72,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,294.83,3.9,N,0,54.89000000000004,1,0,POINT (-119.09313 36.93783),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32241,32241,32241,32241,32241,32241,32241,32241,32241,36.94305,-119.11877,306.53,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,292.0,2.9,N,0,14.529999999999973,1,0,POINT (-119.11877 36.94305),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32242,32242,32242,32242,32242,32242,32242,32242,32242,36.94207,-119.11392,301.95,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,289.65,1.09,N,0,12.300000000000011,1,0,POINT (-119.11392 36.94207),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32243,32243,32243,32243,32243,32243,32243,32243,32243,36.94104,-119.10888,305.79,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,289.46,1.09,N,0,16.33000000000004,1,0,POINT (-119.10888 36.94104),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32244,32244,32244,32244,32244,32244,32244,32244,32244,36.93999,-119.10374,309.14,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,290.04,2.36,N,0,19.099999999999966,1,0,POINT (-119.10374 36.93999),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32245,32245,32245,32245,32245,32245,32245,32245,32245,36.9389,-119.09838,307.77,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,290.52,2.36,N,0,17.25,1,0,POINT (-119.09838 36.9389),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32246,32246,32246,32246,32246,32246,32246,32246,32246,36.93919,-119.11938,312.03,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,292.33,2.9,N,0,19.69999999999999,1,0,POINT (-119.11938 36.93919),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32247,32247,32247,32247,32247,32247,32247,32247,32247,36.93406,-119.0942,309.59,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,288.99,3.9,N,0,20.599999999999966,1,0,POINT (-119.0942 36.93406),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32248,32248,32248,32248,32248,32248,32248,32248,32248,36.93297,-119.08886,301.07,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,286.82,3.9,N,0,14.25,1,0,POINT (-119.08886 36.93297),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32249,32249,32249,32249,32249,32249,32249,32249,32249,36.93534,-119.12,343.17,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,297.99,4.78,N,0,45.18000000000001,1,0,POINT (-119.12 36.93534),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32250,32250,32250,32250,32250,32250,32250,32250,32250,36.9363,-119.12474,311.99,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,292.61,4.78,N,0,19.379999999999995,1,0,POINT (-119.12474 36.9363),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32251,32251,32251,32251,32251,32251,32251,32251,32251,36.93245,-119.12536,330.5,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,294.29,4.78,N,0,36.20999999999998,1,0,POINT (-119.12536 36.93245),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32252,32252,32252,32252,32252,32252,32252,32252,32252,36.93148,-119.12064,315.14,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,293.81,4.78,N,0,21.329999999999984,1,0,POINT (-119.12064 36.93148),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32253,32253,32253,32253,32253,32253,32253,32253,32253,36.9296,-119.13094,347.14,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,297.59,7.69,N,0,49.55000000000001,1,1,POINT (-119.13094 36.9296),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32254,32254,32254,32254,32254,32254,32254,32254,32254,36.92577,-119.13168,320.37,0.53,0.42,2025-09-04,1008,N20,VIIRS,n,2,295.12,7.69,N,0,25.25,1,1,POINT (-119.13168 36.92577),33865.0,Garnet,60022.86,Natural,US-CA,2025-12-01 19:50:00,Fresno,2025-08-24 07:10:00,,,True,2025-12-01 19:50:00
32257,32257,32257,32257,32257,32257,32257,32257,32257,36.02443,-120.4139,311.54,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.83,1.74,N,0,18.710000000000036,1,0,POINT (-120.4139 36.02443),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32257,32257,32257,32257,32257,32257,32257,32257,32257,36.02443,-120.4139,311.54,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.83,1.74,N,0,18.710000000000036,1,0,POINT (-120.4139 36.02443),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32259,32259,32259,32259,32259,32259,32259,32259,32259,36.02122,-120.41565,305.21,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.27,0.99,N,0,11.939999999999998,1,0,POINT (-120.41565 36.02122),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32259,32259,32259,32259,32259,32259,32259,32259,32259,36.02122,-120.41565,305.21,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.27,0.99,N,0,11.939999999999998,1,0,POINT (-120.41565 36.02122),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32260,32260,32260,32260,32260,32260,32260,32260,32260,36.01927,-120.40554,302.49,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.32,1.7,N,0,10.170000000000016,1,0,POINT (-120.40554 36.01927),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32260,32260,32260,32260,32260,32260,32260,32260,32260,36.01927,-120.40554,302.49,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.32,1.7,N,0,10.170000000000016,1,0,POINT (-120.40554 36.01927),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32261,32261,32261,32261,32261,32261,32261,32261,32261,35.99788,-120.29469,303.41,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.13,1.57,N,0,10.28000000000003,1,0,POINT (-120.29469 35.99788),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32261,32261,32261,32261,32261,32261,32261,32261,32261,35.99788,-120.29469,303.41,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.13,1.57,N,0,10.28000000000003,1,0,POINT (-120.29469 35.99788),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32262,32262,32262,32262,32262,32262,32262,32262,32262,35.99533,-120.30128,304.87,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.33,1.23,N,0,11.54000000000002,1,0,POINT (-120.30128 35.99533),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32262,32262,32262,32262,32262,32262,32262,32262,32262,35.99533,-120.30128,304.87,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.33,1.23,N,0,11.54000000000002,1,0,POINT (-120.30128 35.99533),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32263,32263,32263,32263,32263,32263,32263,32263,32263,35.99431,-120.296,308.79,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.83,1.25,N,0,14.960000000000036,1,0,POINT (-120.296 35.99431),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32263,32263,32263,32263,32263,32263,32263,32263,32263,35.99431,-120.296,308.79,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.83,1.25,N,0,14.960000000000036,1,0,POINT (-120.296 35.99431),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32264,32264,32264,32264,32264,32264,32264,32264,32264,35.99327,-120.29064,307.98,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.15,1.25,N,0,13.830000000000041,1,0,POINT (-120.29064 35.99327),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32264,32264,32264,32264,32264,32264,32264,32264,32264,35.99327,-120.29064,307.98,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.15,1.25,N,0,13.830000000000041,1,0,POINT (-120.29064 35.99327),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32265,32265,32265,32265,32265,32265,32265,32265,32265,35.98867,-120.28664,320.82,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.51,2.39,N,0,26.310000000000002,1,0,POINT (-120.28664 35.98867),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32265,32265,32265,32265,32265,32265,32265,32265,32265,35.98867,-120.28664,320.82,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.51,2.39,N,0,26.310000000000002,1,0,POINT (-120.28664 35.98867),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32266,32266,32266,32266,32266,32266,32266,32266,32266,36.01211,-120.40791,305.77,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.48,1.7,N,0,12.289999999999964,1,0,POINT (-120.40791 36.01211),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32266,32266,32266,32266,32266,32266,32266,32266,32266,36.01211,-120.40791,305.77,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.48,1.7,N,0,12.289999999999964,1,0,POINT (-120.40791 36.01211),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32267,32267,32267,32267,32267,32267,32267,32267,32267,36.0102,-120.39801,307.63,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.94,1.75,N,0,13.689999999999998,1,0,POINT (-120.39801 36.0102),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32267,32267,32267,32267,32267,32267,32267,32267,32267,36.0102,-120.39801,307.63,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.94,1.75,N,0,13.689999999999998,1,0,POINT (-120.39801 36.0102),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32268,32268,32268,32268,32268,32268,32268,32268,32268,36.00923,-120.39298,312.57,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.1,1.78,N,0,18.46999999999997,1,0,POINT (-120.39298 36.00923),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32268,32268,32268,32268,32268,32268,32268,32268,32268,36.00923,-120.39298,312.57,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.1,1.78,N,0,18.46999999999997,1,0,POINT (-120.39298 36.00923),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32269,32269,32269,32269,32269,32269,32269,32269,32269,35.99282,-120.30808,304.08,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.92,1.23,N,0,10.159999999999968,1,0,POINT (-120.30808 35.99282),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32269,32269,32269,32269,32269,32269,32269,32269,32269,35.99282,-120.30808,304.08,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.92,1.23,N,0,10.159999999999968,1,0,POINT (-120.30808 35.99282),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32270,32270,32270,32270,32270,32270,32270,32270,32270,35.99076,-120.29745,303.72,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.55,1.25,N,0,10.170000000000016,1,0,POINT (-120.29745 35.99076),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32270,32270,32270,32270,32270,32270,32270,32270,32270,35.99076,-120.29745,303.72,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.55,1.25,N,0,10.170000000000016,1,0,POINT (-120.29745 35.99076),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32271,32271,32271,32271,32271,32271,32271,32271,32271,35.98971,-120.29205,316.05,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.53,1.25,N,0,21.52000000000004,1,0,POINT (-120.29205 35.98971),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32271,32271,32271,32271,32271,32271,32271,32271,32271,35.98971,-120.29205,316.05,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.53,1.25,N,0,21.52000000000004,1,0,POINT (-120.29205 35.98971),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32272,32272,32272,32272,32272,32272,32272,32272,32272,35.98723,-120.299,320.17,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.54,3.69,N,0,25.629999999999995,1,0,POINT (-120.299 35.98723),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32272,32272,32272,32272,32272,32272,32272,32272,32272,35.98723,-120.299,320.17,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,294.54,3.69,N,0,25.629999999999995,1,0,POINT (-120.299 35.98723),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32273,32273,32273,32273,32273,32273,32273,32273,32273,35.98616,-120.29347,339.44,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,295.74,3.69,N,0,43.69999999999999,1,0,POINT (-120.29347 35.98616),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32273,32273,32273,32273,32273,32273,32273,32273,32273,35.98616,-120.29347,339.44,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,295.74,3.69,N,0,43.69999999999999,1,0,POINT (-120.29347 35.98616),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32274,32274,32274,32274,32274,32274,32274,32274,32274,35.9851,-120.28803,328.95,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,295.49,4.47,N,0,33.45999999999998,1,0,POINT (-120.28803 35.9851),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32274,32274,32274,32274,32274,32274,32274,32274,32274,35.9851,-120.28803,328.95,0.49,0.4,2025-09-04,1008,N20,VIIRS,n,2,295.49,4.47,N,0,33.45999999999998,1,0,POINT (-120.28803 35.9851),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32275,32275,32275,32275,32275,32275,32275,32275,32275,36.00853,-120.40909,303.18,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.68,2.89,N,0,10.5,1,0,POINT (-120.40909 36.00853),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32275,32275,32275,32275,32275,32275,32275,32275,32275,36.00853,-120.40909,303.18,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,292.68,2.89,N,0,10.5,1,0,POINT (-120.40909 36.00853),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32276,32276,32276,32276,32276,32276,32276,32276,32276,36.00753,-120.40392,308.79,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.05,1.32,N,0,15.740000000000009,1,0,POINT (-120.40392 36.00753),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32276,32276,32276,32276,32276,32276,32276,32276,32276,36.00753,-120.40392,308.79,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.05,1.32,N,0,15.740000000000009,1,0,POINT (-120.40392 36.00753),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
32277,32277,32277,32277,32277,32277,32277,32277,32277,36.00655,-120.39883,306.91,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.5,1.32,N,0,13.410000000000025,1,0,POINT (-120.39883 36.00655),30559.0,SALT 14-2,25580.0,Undetermined,US-CA,,Fresno,2025-09-02 10:00:54,2025-09-12 01:00:00,,True,2025-09-12 01:00:00
32277,32277,32277,32277,32277,32277,32277,32277,32277,36.00655,-120.39883,306.91,0.48,0.4,2025-09-04,1008,N20,VIIRS,n,2,293.5,1.32,N,0,13.410000000000025,1,0,POINT (-120.39883 36.00655),33563.0,SALT 14-3,10.0,Undetermined,US-CA,,Fresno,2025-09-02 15:45:47,,,True,
